,second,Volt,Volt.1
1173,0.0173,-0.8643215988,-0.0402010046
1174,0.0174,-0.8643215988,-0.0402010046
1175,0.017499999999999998,-0.8844221011,-0.0361809041
1176,0.0176,-0.8643215988,-0.0361809041
1177,0.0177,-0.8844221011,-0.0361809041
1178,0.0178,-0.8844221011,-0.0321608037
1179,0.017900000000000003,-0.8844221011,-0.0361809041
1180,0.018000000000000002,-0.8844221011,-0.0361809041
1181,0.018099999999999998,-0.9045226034,-0.0321608037
1182,0.018199999999999997,-0.8844221011,-0.0361809041
1183,0.0183,-0.8844221011,-0.0321608037
1184,0.0184,-0.9045226034,-0.0321608037
1185,0.0185,-0.9045226034,-0.0321608037
1186,0.018600000000000002,-0.9045226034,-0.0321608037
1187,0.0187,-0.9045226034,-0.0321608037
1188,0.0188,-0.9045226034,-0.0361809041
1189,0.0189,-0.9045226034,-0.0321608037
1190,0.019,-0.9045226034,-0.0281407032
1191,0.0191,-0.9045226034,-0.0281407032
1192,0.0192,-0.9246231057,-0.0321608037
1193,0.0193,-0.9246231057,-0.0281407032
1194,0.0194,-0.9045226034,-0.0281407032
1195,0.0195,-0.9246231057,-0.0281407032
1196,0.0196,-0.9246231057,-0.0321608037
1197,0.019700000000000002,-0.9246231057,-0.0281407032
1198,0.0198,-0.9246231057,-0.0281407032
1199,0.019899999999999998,-0.9246231057,-0.0281407032
1200,0.02,-0.944723608,-0.0281407032
1201,0.0201,-0.9246231057,-0.0281407032
1202,0.0202,-0.944723608,-0.0281407032
1203,0.0203,-0.944723608,-0.0241206028
1204,0.0204,-0.9246231057,-0.0241206028
1205,0.0205,-0.9246231057,-0.0241206028
1206,0.0206,-0.944723608,-0.0281407032
1207,0.0207,-0.944723608,-0.0241206028
1208,0.0208,-0.944723608,-0.0241206028
1209,0.0209,-0.944723608,-0.0241206028
1210,0.020999999999999998,-0.944723608,-0.0241206028
1211,0.0211,-0.944723608,-0.0241206028
1212,0.0212,-0.9648241103,-0.0241206028
1213,0.0213,-0.9246231057,-0.0201005023
1214,0.0214,-0.944723608,-0.0201005023
1215,0.021500000000000002,-0.944723608,-0.0201005023
1216,0.0216,-0.944723608,-0.0201005023
1217,0.0217,-0.944723608,-0.0201005023
1218,0.0218,-0.944723608,-0.0201005023
1219,0.0219,-0.944723608,-0.0201005023
1220,0.022,-0.944723608,-0.0160804018
1221,0.022099999999999998,-0.944723608,-0.0201005023
1222,0.0222,-0.9648241103,-0.0160804018
1223,0.0223,-0.9648241103,-0.0201005023
1224,0.0224,-0.9648241103,-0.0160804018
1225,0.022500000000000003,-0.9849246126,-0.0160804018
1226,0.022600000000000002,-0.9648241103,-0.0160804018
1227,0.022699999999999998,-0.9648241103,-0.0160804018
1228,0.022799999999999997,-0.9648241103,-0.0160804018
1229,0.0229,-0.9648241103,-0.0160804018
1230,0.023,-0.9849246126,-0.0120603014
1231,0.0231,-0.9648241103,-0.0160804018
1232,0.023200000000000002,-0.9849246126,-0.0160804018
1233,0.0233,-0.9648241103,-0.0120603014
1234,0.0234,-0.9648241103,-0.0120603014
1235,0.0235,-0.9849246126,-0.0120603014
1236,0.0236,-0.9849246126,-0.0160804018
1237,0.0237,-0.9849246126,-0.0120603014
1238,0.023799999999999998,-0.9648241103,-0.0120603014
1239,0.0239,-0.9849246126,-0.0080402009
1240,0.024,-0.9648241103,-0.0120603014
1241,0.0241,-0.9648241103,-0.0120603014
1242,0.0242,-0.9849246126,-0.0080402009
1243,0.024300000000000002,-0.9648241103,-0.0080402009
1244,0.0244,-0.9648241103,-0.0080402009
1245,0.0245,-0.9648241103,-0.0080402009
1246,0.0246,-0.9648241103,-0.0080402009
1247,0.0247,-0.9849246126,-0.0080402009
1248,0.0248,-0.9849246126,-0.0080402009
1249,0.0249,-0.9849246126,-0.0040201005
1250,0.025,-0.9648241103,-0.0080402009
1251,0.0251,-0.9648241103,-0.0080402009
1252,0.0252,-0.9648241103,-0.0040201005
1253,0.0253,-0.9648241103,-0.0040201005
1254,0.025400000000000002,-0.9849246126,-0.0040201005
1255,0.0255,-0.9648241103,-0.0040201005
1256,0.025599999999999998,-0.9849246126,0.0
1257,0.0257,-0.9648241103,-0.0040201005
1258,0.0258,-0.9648241103,-0.0040201005
1259,0.0259,-0.9648241103,-0.0040201005
1260,0.026,-0.9648241103,-0.0040201005
1261,0.0261,-0.9648241103,-0.0
1262,0.0262,-0.9648241103,-0.0040201005
1263,0.0263,-0.9849246126,0.0
1264,0.0264,-0.9648241103,0.0
1265,0.0265,-0.9648241103,-0.0
1266,0.0266,-0.9648241103,0.0
1267,0.026699999999999998,-0.944723608,0.0
1268,0.0268,-0.9648241103,0.0
1269,0.0269,-0.9648241103,0.0
1270,0.027,-0.944723608,0.0
1271,0.027100000000000003,-0.9648241103,0.0040201005
1272,0.027200000000000002,-0.9648241103,0.0040201005
1273,0.027299999999999998,-0.9648241103,0.0
1274,0.027399999999999997,-0.9648241103,0.0040201005
1275,0.0275,-0.9648241103,0.0
1276,0.0276,-0.944723608,0.0040201005
1277,0.0277,-0.9648241103,0.0040201005
1278,0.027800000000000002,-0.944723608,0.0040201005
1279,0.0279,-0.944723608,0.0040201005
1280,0.028,-0.9648241103,0.0040201005
1281,0.0281,-0.9648241103,0.0080402009
1282,0.0282,-0.944723608,0.0040201005
1283,0.0283,-0.944723608,0.0080402009
1284,0.028399999999999998,-0.944723608,0.0040201005
1285,0.0285,-0.944723608,0.0080402009
1286,0.0286,-0.944723608,0.0040201005
1287,0.0287,-0.944723608,0.0080402009
1288,0.0288,-0.944723608,0.0080402009
1289,0.028900000000000002,-0.944723608,0.0080402009
1290,0.029,-0.944723608,0.0080402009
1291,0.0291,-0.944723608,0.0120603014
1292,0.0292,-0.9246231057,0.0120603014
1293,0.0293,-0.9246231057,0.0120603014
1294,0.0294,-0.9246231057,0.0120603014
1295,0.0295,-0.944723608,0.0120603014
1296,0.0296,-0.944723608,0.0120603014
1297,0.0297,-0.9246231057,0.0120603014
1298,0.0298,-0.9246231057,0.0120603014
1299,0.0299,-0.9246231057,0.0120603014
1300,0.030000000000000002,-0.9246231057,0.0120603014
1301,0.0301,-0.9246231057,0.0160804018
1302,0.030199999999999998,-0.9246231057,0.0160804018
1303,0.0303,-0.9246231057,0.0160804018
1304,0.0304,-0.9045226034,0.0160804018
1305,0.0305,-0.9045226034,0.0120603014
1306,0.0306,-0.9045226034,0.0160804018
1307,0.0307,-0.9045226034,0.0160804018
1308,0.030800000000000004,-0.9045226034,0.0160804018
1309,0.0309,-0.9045226034,0.0160804018
1310,0.031,-0.9045226034,0.0160804018
1311,0.031099999999999996,-0.9045226034,0.0201005023
1312,0.0312,-0.9045226034,0.0201005023
1313,0.0313,-0.9045226034,0.0201005023
1314,0.0314,-0.8844221011,0.0201005023
1315,0.0315,-0.8844221011,0.0201005023
1316,0.0316,-0.9045226034,0.0201005023
1317,0.0317,-0.8844221011,0.0201005023
1318,0.0318,-0.8844221011,0.0201005023
1319,0.031900000000000005,-0.8643215988,0.0201005023
1320,0.032,-0.8844221011,0.0201005023
1321,0.032100000000000004,-0.8643215988,0.0241206028
1322,0.0322,-0.8844221011,0.0241206028
1323,0.0323,-0.8643215988,0.0241206028
1324,0.0324,-0.8643215988,0.0241206028
1325,0.032499999999999994,-0.8643215988,0.0241206028
1326,0.0326,-0.8643215988,0.0241206028
1327,0.0327,-0.8643215988,0.0241206028
1328,0.032799999999999996,-0.8442210965,0.0241206028
1329,0.0329,-0.8442210965,0.0241206028
1330,0.033,-0.8442210965,0.0281407032
1331,0.0331,-0.8442210965,0.0241206028
1332,0.0332,-0.8442210965,0.0281407032
1333,0.0333,-0.8442210965,0.0241206028
1334,0.0334,-0.8442210965,0.0241206028
1335,0.0335,-0.8241205942,0.0281407032
1336,0.0336,-0.8241205942,0.0281407032
1337,0.0337,-0.8241205942,0.0321608037
1338,0.033800000000000004,-0.8040200919,0.0281407032
1339,0.0339,-0.8241205942,0.0321608037
1340,0.034,-0.8241205942,0.0281407032
1341,0.034100000000000005,-0.8040200919,0.0281407032
1342,0.0342,-0.8040200919,0.0321608037
1343,0.0343,-0.8040200919,0.0321608037
1344,0.0344,-0.8040200919,0.0321608037
1345,0.034499999999999996,-0.8040200919,0.0321608037
1346,0.0346,-0.7839195896,0.0321608037
1347,0.0347,-0.8040200919,0.0321608037
1348,0.0348,-0.7839195896,0.0321608037
1349,0.0349,-0.7839195896,0.0321608037
1350,0.034999999999999996,-0.7839195896,0.0361809041
1351,0.0351,-0.7839195896,0.0321608037
1352,0.0352,-0.7638190873,0.0361809041
1353,0.0353,-0.7638190873,0.0361809041
1354,0.0354,-0.7638190873,0.0361809041
1355,0.035500000000000004,-0.7638190873,0.0361809041
1356,0.0356,-0.7638190873,0.0321608037
1357,0.0357,-0.7638190873,0.0361809041
1358,0.035800000000000005,-0.743718585,0.0361809041
1359,0.0359,-0.743718585,0.0361809041
1360,0.036000000000000004,-0.743718585,0.0402010046
1361,0.0361,-0.743718585,0.0361809041
1362,0.036199999999999996,-0.743718585,0.0402010046
1363,0.0363,-0.7236180827,0.0402010046
1364,0.036399999999999995,-0.7236180827,0.0361809041
1365,0.0365,-0.743718585,0.0402010046
1366,0.0366,-0.743718585,0.0402010046
1367,0.036699999999999997,-0.7035175804,0.0402010046
1368,0.0368,-0.7035175804,0.0402010046
1369,0.0369,-0.7035175804,0.0402010046
1370,0.037,-0.7035175804,0.0402010046
1371,0.0371,-0.6834170781,0.0442211051
1372,0.037200000000000004,-0.6834170781,0.0442211051
1373,0.0373,-0.6834170781,0.0402010046
1374,0.0374,-0.6834170781,0.0402010046
1375,0.0375,-0.6834170781,0.0442211051
1376,0.0376,-0.6834170781,0.0442211051
1377,0.037700000000000004,-0.6834170781,0.0402010046
1378,0.0378,-0.6633165758,0.0442211051
1379,0.0379,-0.6633165758,0.0442211051
1380,0.038,-0.6633165758,0.0442211051
1381,0.038099999999999995,-0.6432160735,0.0482412055
1382,0.0382,-0.6432160735,0.0442211051
1383,0.0383,-0.6432160735,0.0442211051
1384,0.0384,-0.6432160735,0.0442211051
1385,0.0385,-0.6432160735,0.0442211051
1386,0.0386,-0.6231155712,0.0482412055
1387,0.0387,-0.6432160735,0.0482412055
1388,0.0388,-0.6231155712,0.0482412055
1389,0.0389,-0.6231155712,0.0482412055
1390,0.039,-0.6231155712,0.0482412055
1391,0.0391,-0.6231155712,0.0482412055
1392,0.0392,-0.6030150689,0.0482412055
1393,0.0393,-0.6030150689,0.0482412055
1394,0.039400000000000004,-0.5829145666,0.0482412055
1395,0.0395,-0.6030150689,0.0482412055
1396,0.0396,-0.6030150689,0.052261306
1397,0.039700000000000006,-0.5829145666,0.0482412055
1398,0.039799999999999995,-0.5628140643,0.0482412055
1399,0.0399,-0.5829145666,0.052261306
1400,0.04,-0.5628140643,0.052261306
1401,0.0401,-0.5628140643,0.0482412055
1402,0.0402,-0.5628140643,0.0482412055
1403,0.040299999999999996,-0.5628140643,0.0482412055
1404,0.0404,-0.542713562,0.052261306
1405,0.0405,-0.5226130597,0.052261306
1406,0.0406,-0.5226130597,0.052261306
1407,0.0407,-0.542713562,0.052261306
1408,0.0408,-0.5226130597,0.052261306
1409,0.0409,-0.5226130597,0.052261306
1410,0.041,-0.5226130597,0.052261306
1411,0.041100000000000005,-0.5226130597,0.0562814064
1412,0.0412,-0.5025125574,0.052261306
1413,0.0413,-0.5025125574,0.0562814064
1414,0.0414,-0.5025125574,0.052261306
1415,0.0415,-0.4824120551,0.0562814064
1416,0.0416,-0.4824120551,0.052261306
1417,0.041699999999999994,-0.5025125574,0.0562814064
1418,0.0418,-0.4623115528,0.052261306
1419,0.0419,-0.4824120551,0.052261306
1420,0.041999999999999996,-0.4623115528,0.052261306
1421,0.0421,-0.4422110505,0.0562814064
1422,0.0422,-0.4623115528,0.0562814064
1423,0.0423,-0.4422110505,0.0562814064
1424,0.0424,-0.4623115528,0.0562814064
1425,0.0425,-0.4422110505,0.0562814064
1426,0.0426,-0.4221105482,0.0562814064
1427,0.0427,-0.4221105482,0.0562814064
1428,0.0428,-0.4221105482,0.0603015069
1429,0.0429,-0.4221105482,0.0562814064
1430,0.043000000000000003,-0.402010046,0.0603015069
1431,0.0431,-0.4020100459,0.0562814064
1432,0.0432,-0.3819095437,0.0562814064
1433,0.043300000000000005,-0.4020100459,0.0603015069
1434,0.0434,-0.3819095436,0.0603015069
1435,0.0435,-0.3819095436,0.0562814064
1436,0.0436,-0.3819095436,0.0603015069
1437,0.043699999999999996,-0.3618090414,0.0562814064
1438,0.0438,-0.3819095436,0.0603015069
1439,0.0439,-0.3618090413,0.0562814064
1440,0.044,-0.3417085391,0.0603015069
1441,0.0441,-0.341708539,0.0603015069
1442,0.044199999999999996,-0.3417085391,0.0603015069
1443,0.0443,-0.3417085391,0.0603015069
1444,0.0444,-0.3417085391,0.0603015069
1445,0.0445,-0.3216080368,0.0603015069
1446,0.0446,-0.341708539,0.0603015069
1447,0.044700000000000004,-0.3216080368,0.0562814064
1448,0.0448,-0.3216080368,0.0603015069
1449,0.0449,-0.3015075345,0.0643216073
1450,0.045000000000000005,-0.3015075345,0.0603015069
1451,0.0451,-0.2814070322,0.0603015069
1452,0.045200000000000004,-0.2814070322,0.0603015069
1453,0.0453,-0.2814070322,0.0643216074
1454,0.045399999999999996,-0.2814070322,0.0603015069
1455,0.0455,-0.2814070322,0.0683417078
1456,0.045599999999999995,-0.2613065299,0.0603015069
1457,0.0457,-0.2613065299,0.0603015069
1458,0.0458,-0.2412060276,0.0603015069
1459,0.045899999999999996,-0.2613065299,0.0643216074
1460,0.046,-0.2211055253,0.0643216074
1461,0.0461,-0.2412060276,0.0643216074
1462,0.0462,-0.2412060276,0.0643216073
1463,0.0463,-0.2412060276,0.0643216074
1464,0.046400000000000004,-0.201005023,0.0643216074
1465,0.0465,-0.2211055253,0.0643216073
1466,0.0466,-0.201005023,0.0643216074
1467,0.0467,-0.201005023,0.0643216074
1468,0.0468,-0.201005023,0.0643216074
1469,0.046900000000000004,-0.1809045207,0.0683417078
1470,0.047,-0.1809045207,0.0643216074
1471,0.0471,-0.1608040184,0.0643216074
1472,0.0472,-0.1809045207,0.0683417078
1473,0.047299999999999995,-0.1608040184,0.0643216074
1474,0.0474,-0.1608040184,0.0643216073
1475,0.0475,-0.1608040184,0.0643216074
1476,0.047599999999999996,-0.1407035161,0.0643216074
1477,0.0477,-0.1407035161,0.0643216074
1478,0.0478,-0.1407035161,0.0683417078
1479,0.0479,-0.1206030138,0.0643216074
1480,0.048,-0.1206030138,0.0643216074
1481,0.0481,-0.1206030138,0.0643216074
1482,0.0482,-0.1206030138,0.0683417078
1483,0.0483,-0.1005025115,0.0683417078
1484,0.0484,-0.1005025115,0.0643216074
1485,0.0485,-0.0804020092,0.0643216074
1486,0.048600000000000004,-0.0804020092,0.0643216074
1487,0.0487,-0.0804020092,0.0643216074
1488,0.0488,-0.0603015069,0.0683417078
1489,0.048900000000000006,-0.0804020092,0.0643216074
1490,0.049,-0.0603015069,0.0643216074
1491,0.0491,-0.0603015069,0.0683417078
1492,0.0492,-0.0603015069,0.0643216074
1493,0.0493,-0.0402010046,0.0683417078
1494,0.0494,-0.0402010046,0.0683417078
1495,0.049499999999999995,-0.0402010046,0.0683417078
1496,0.0496,-0.0201005023,0.0683417078
1497,0.0497,-0.0402010046,0.0683417078
1498,0.0498,-0.0201005023,0.0683417078
1499,0.0499,-0.0201005023,0.0643216074
1500,0.05,-0.0201005023,0.0683417078
1501,0.0501,0.0,0.0683417078
1502,0.0502,0.0201005023,0.0683417078
1503,0.050300000000000004,0.0201005023,0.0683417078
1504,0.0504,0.0201005023,0.0683417078
1505,0.0505,0.0402010046,0.0643216074
1506,0.0506,0.0201005023,0.0683417078
1507,0.0507,0.0201005023,0.0683417078
1508,0.050800000000000005,0.0402010046,0.0683417078
1509,0.050899999999999994,0.0402010046,0.0723618083
1510,0.051,0.0402010046,0.0643216074
1511,0.0511,0.0603015069,0.0683417078
1512,0.051199999999999996,0.0804020092,0.0683417078
1513,0.0513,0.0804020092,0.0683417078
1514,0.0514,0.1005025115,0.0683417078
1515,0.0515,0.0804020092,0.0683417078
1516,0.0516,0.1005025115,0.0683417078
1517,0.0517,0.0804020092,0.0683417078
1518,0.0518,0.1005025115,0.0683417078
1519,0.0519,0.0804020092,0.0683417078
1520,0.052,0.1206030138,0.0683417078
1521,0.0521,0.1206030138,0.0683417078
1522,0.0522,0.1407035161,0.0683417078
1523,0.0523,0.1407035161,0.0683417078
1524,0.0524,0.1407035161,0.0683417078
1525,0.052500000000000005,0.1407035161,0.0643216074
1526,0.0526,0.1407035161,0.0683417078
1527,0.0527,0.1608040184,0.0643216074
1528,0.0528,0.1608040184,0.0643216074
1529,0.052899999999999996,0.1608040184,0.0683417078
1530,0.053,0.1809045207,0.0643216074
1531,0.0531,0.1608040184,0.0643216074
1532,0.0532,0.1809045207,0.0643216074
1533,0.0533,0.201005023,0.0683417078
1534,0.053399999999999996,0.201005023,0.0683417078
1535,0.0535,0.201005023,0.0643216074
1536,0.0536,0.2211055253,0.0683417078
1537,0.0537,0.2211055253,0.0683417078
1538,0.0538,0.2211055253,0.0683417078
1539,0.0539,0.2211055253,0.0643216074
1540,0.054,0.2211055253,0.0683417078
1541,0.0541,0.2412060276,0.0683417078
1542,0.054200000000000005,0.2412060276,0.0643216074
1543,0.0543,0.2412060276,0.0683417078
1544,0.054400000000000004,0.2412060276,0.0643216074
1545,0.05450000000000001,0.2613065299,0.0643216074
1546,0.054599999999999996,0.2613065299,0.0643216074
1547,0.0547,0.2814070322,0.0683417078
1548,0.054799999999999995,0.2814070322,0.0643216074
1549,0.0549,0.2814070322,0.0643216074
1550,0.055,0.3015075345,0.0683417078
1551,0.055099999999999996,0.3015075345,0.0683417078
1552,0.0552,0.3015075345,0.0643216074
1553,0.0553,0.3216080368,0.0643216074
1554,0.0554,0.3216080367,0.0643216074
1555,0.0555,0.3216080368,0.0643216074
1556,0.055600000000000004,0.3216080368,0.0643216074
1557,0.0557,0.3216080368,0.0643216074
1558,0.0558,0.3417085391,0.0643216074
1559,0.0559,0.3417085391,0.0643216074
1560,0.056,0.3417085391,0.0643216074
1561,0.056100000000000004,0.3417085391,0.0643216074
1562,0.0562,0.3618090414,0.0603015069
1563,0.0563,0.3618090414,0.0603015069
1564,0.0564,0.3819095436,0.0603015069
1565,0.056499999999999995,0.3819095436,0.0643216074
1566,0.0566,0.3618090414,0.0603015069
1567,0.0567,0.3819095436,0.0643216074
1568,0.056799999999999996,0.3819095436,0.0603015069
1569,0.0569,0.4020100459,0.0643216074
1570,0.057,0.4020100459,0.0643216074
1571,0.0571,0.4221105482,0.0603015069
1572,0.0572,0.4221105482,0.0643216074
1573,0.0573,0.402010046,0.0603015069
1574,0.0574,0.4221105482,0.0603015069
1575,0.0575,0.4422110505,0.0643216073
1576,0.0576,0.4221105482,0.0643216074
1577,0.0577,0.4221105482,0.0603015069
1578,0.057800000000000004,0.4623115528,0.0603015069
1579,0.0579,0.4623115528,0.0643216074
1580,0.058,0.4623115528,0.0603015069
1581,0.058100000000000006,0.4623115528,0.0603015069
1582,0.0582,0.4623115528,0.0603015069
1583,0.0583,0.4623115528,0.0603015069
1584,0.0584,0.4824120551,0.0603015069
1585,0.058499999999999996,0.4824120551,0.0643216074
1586,0.0586,0.4824120551,0.0603015069
1587,0.058699999999999995,0.4824120551,0.0603015069
1588,0.0588,0.5025125574,0.0603015069
1589,0.0589,0.5025125574,0.0603015069
1590,0.059,0.5025125574,0.0603015069
1591,0.0591,0.5025125574,0.0603015069
1592,0.0592,0.5226130597,0.0562814064
1593,0.0593,0.5025125574,0.0603015069
1594,0.0594,0.542713562,0.0562814064
1595,0.059500000000000004,0.5226130597,0.0603015069
1596,0.0596,0.5226130597,0.0603015069
1597,0.0597,0.542713562,0.0562814064
1598,0.0598,0.542713562,0.0562814064
1599,0.0599,0.542713562,0.0562814064
1600,0.060000000000000005,0.5628140643,0.0562814064
1601,0.0601,0.5628140643,0.0562814064
1602,0.0602,0.5628140643,0.0603015069
1603,0.0603,0.5829145666,0.0562814064
1604,0.060399999999999995,0.5829145666,0.0562814064
1605,0.0605,0.5829145666,0.0562814064
1606,0.0606,0.5829145666,0.0562814064
1607,0.0607,0.5829145666,0.052261306
1608,0.0608,0.6030150689,0.0562814064
1609,0.0609,0.5829145666,0.052261306
1610,0.061,0.5829145666,0.0603015069
1611,0.061099999999999995,0.6030150689,0.0562814064
1612,0.0612,0.6030150689,0.052261306
1613,0.0613,0.6231155712,0.052261306
1614,0.0614,0.6231155712,0.0562814064
1615,0.061500000000000006,0.6231155712,0.0562814064
1616,0.06160000000000001,0.6432160735,0.0562814064
1617,0.0617,0.6231155712,0.052261306
1618,0.0618,0.6432160735,0.052261306
1619,0.061900000000000004,0.6231155712,0.052261306
1620,0.062,0.6432160735,0.052261306
1621,0.0621,0.6432160735,0.052261306
1622,0.06219999999999999,0.6633165758,0.052261306
1623,0.062299999999999994,0.6633165758,0.0482412055
1624,0.0624,0.6633165758,0.052261306
1625,0.0625,0.6633165758,0.0482412055
1626,0.0626,0.6633165758,0.052261306
1627,0.0627,0.6834170781,0.0482412055
1628,0.0628,0.6834170781,0.0482412055
1629,0.0629,0.6834170781,0.0482412055
1630,0.063,0.6834170781,0.0482412055
1631,0.0631,0.6834170781,0.0482412055
1632,0.0632,0.7035175804,0.052261306
1633,0.0633,0.7035175804,0.0482412055
1634,0.0634,0.7035175804,0.0482412055
1635,0.0635,0.7035175804,0.0482412055
1636,0.0636,0.7035175804,0.0482412055
1637,0.0637,0.7236180827,0.0482412055
1638,0.06380000000000001,0.7035175804,0.0442211051
1639,0.0639,0.7035175804,0.0482412055
1640,0.064,0.7236180827,0.0482412055
1641,0.0641,0.7236180827,0.0442211051
1642,0.06420000000000001,0.7236180827,0.0442211051
1643,0.06430000000000001,0.743718585,0.0482412055
1644,0.0644,0.743718585,0.0442211051
1645,0.0645,0.743718585,0.0442211051
1646,0.0646,0.7638190873,0.0442211051
1647,0.06470000000000001,0.743718585,0.0442211051
1648,0.0648,0.743718585,0.0442211051
1649,0.0649,0.743718585,0.0442211051
1650,0.06499999999999999,0.7638190873,0.0442211051
1651,0.06509999999999999,0.7638190873,0.0442211051
1652,0.0652,0.7839195896,0.0442211051
1653,0.0653,0.7638190873,0.0442211051
1654,0.0654,0.7638190873,0.0402010046
1655,0.0655,0.7839195896,0.0402010046
1656,0.06559999999999999,0.7839195896,0.0402010046
1657,0.0657,0.7839195896,0.0402010046
1658,0.0658,0.8040200919,0.0402010046
1659,0.0659,0.7839195896,0.0402010046
1660,0.066,0.7839195896,0.0442211051
1661,0.06609999999999999,0.8040200919,0.0402010046
1662,0.0662,0.7839195896,0.0402010046
1663,0.0663,0.8040200919,0.0361809041
1664,0.0664,0.8040200919,0.0361809041
1665,0.0665,0.8040200919,0.0361809041
1666,0.0666,0.8241205942,0.0361809041
1667,0.0667,0.8040200919,0.0361809041
1668,0.0668,0.8241205942,0.0361809041
1669,0.0669,0.8241205942,0.0361809041
1670,0.067,0.8241205942,0.0361809041
1671,0.0671,0.8442210965,0.0321608037
1672,0.0672,0.8241205942,0.0361809041
1673,0.0673,0.8442210965,0.0321608037
1674,0.0674,0.8442210965,0.0361809041
1675,0.0675,0.8442210965,0.0361809041
1676,0.06760000000000001,0.8442210965,0.0321608037
1677,0.06770000000000001,0.8442210965,0.0321608037
1678,0.0678,0.8442210965,0.0321608037
1679,0.0679,0.8442210965,0.0361809041
1680,0.068,0.8643215988,0.0321608037
1681,0.06810000000000001,0.8643215988,0.0321608037
1682,0.06820000000000001,0.8442210965,0.0321608037
1683,0.06830000000000001,0.8442210965,0.0321608037
1684,0.0684,0.8643215988,0.0321608037
1685,0.06849999999999999,0.8643215988,0.0281407032
1686,0.0686,0.8643215988,0.0321608037
1687,0.0687,0.8643215988,0.0281407032
1688,0.0688,0.8643215988,0.0281407032
1689,0.06889999999999999,0.8643215988,0.0321608037
1690,0.06899999999999999,0.8643215988,0.0281407032
1691,0.0691,0.8844221011,0.0281407032
1692,0.0692,0.8643215988,0.0281407032
1693,0.0693,0.8643215988,0.0281407032
1694,0.0694,0.8844221011,0.0281407032
1695,0.06949999999999999,0.8844221011,0.0281407032
1696,0.0696,0.9045226034,0.0281407032
1697,0.0697,0.8844221011,0.0281407032
1698,0.0698,0.8844221011,0.0241206028
1699,0.0699,0.8844221011,0.0241206028
1700,0.06999999999999999,0.9045226034,0.0241206028
1701,0.0701,0.9045226034,0.0241206028
1702,0.0702,0.9045226034,0.0241206028
1703,0.0703,0.8844221011,0.0241206028
1704,0.0704,0.9045226034,0.0241206028
1705,0.07050000000000001,0.9045226034,0.0241206028
1706,0.0706,0.9045226034,0.0201005023
1707,0.0707,0.9045226034,0.0201005023
1708,0.0708,0.9045226034,0.0241206028
1709,0.0709,0.9045226034,0.0241206028
1710,0.07100000000000001,0.9045226034,0.0241206028
1711,0.0711,0.9045226034,0.0241206028
1712,0.0712,0.9246231057,0.0160804018
1713,0.0713,0.9045226034,0.0201005023
1714,0.0714,0.9246231057,0.0201005023
1715,0.07150000000000001,0.9045226034,0.0201005023
1716,0.07160000000000001,0.9246231057,0.0201005023
1717,0.0717,0.9246231057,0.0160804018
1718,0.0718,0.9246231057,0.0160804018
1719,0.0719,0.9246231057,0.0160804018
1720,0.07200000000000001,0.9045226034,0.0160804018
1721,0.0721,0.9246231057,0.0201005023
1722,0.0722,0.9246231057,0.0160804018
1723,0.07229999999999999,0.9246231057,0.0120603014
1724,0.07239999999999999,0.9246231057,0.0160804018
1725,0.0725,0.9246231057,0.0160804018
1726,0.0726,0.9246231057,0.0160804018
1727,0.0727,0.9246231057,0.0120603014
1728,0.07279999999999999,0.944723608,0.0160804018
1729,0.07289999999999999,0.9246231057,0.0120603014
1730,0.073,0.9246231057,0.0080402009
1731,0.0731,0.9246231057,0.0120603014
1732,0.0732,0.9246231057,0.0080402009
1733,0.0733,0.9246231057,0.0120603014
1734,0.07339999999999999,0.944723608,0.0120603014
1735,0.0735,0.9246231057,0.0120603014
1736,0.0736,0.9246231057,0.0080402009
1737,0.0737,0.9246231057,0.0080402009
1738,0.0738,0.944723608,0.0080402009
1739,0.0739,0.9246231057,0.0080402009
1740,0.074,0.9246231057,0.0080402009
1741,0.0741,0.944723608,0.0040201005
1742,0.0742,0.944723608,0.0080402009
1743,0.0743,0.9246231057,0.0080402009
1744,0.07440000000000001,0.9246231057,0.0040201005
1745,0.0745,0.9246231057,0.0080402009
1746,0.0746,0.944723608,0.0040201005
1747,0.0747,0.944723608,0.0040201005
1748,0.0748,0.9246231057,0.0080402009
1749,0.07490000000000001,0.944723608,0.0040201005
1750,0.075,0.944723608,0.0040201005
1751,0.0751,0.9246231057,0.0040201005
1752,0.0752,0.9246231057,0.0040201005
1753,0.0753,0.944723608,0.0040201005
1754,0.07540000000000001,0.944723608,0.0
1755,0.07550000000000001,0.9246231057,0.0040201005
1756,0.0756,0.944723608,0.0
1757,0.0757,0.944723608,0.0
1758,0.0758,0.944723608,0.0
1759,0.0759,0.944723608,0.0
1760,0.076,0.9246231057,0.0
1761,0.0761,0.9246231057,0.0
1762,0.07619999999999999,0.9246231057,0.0
1763,0.07629999999999999,0.9246231057,0.0
1764,0.0764,0.9246231057,0.0
1765,0.0765,0.944723608,-0.0
1766,0.0766,0.9246231057,-0.0040201005
1767,0.07669999999999999,0.944723608,-0.0
1768,0.0768,0.9246231057,-0.0040201005
1769,0.0769,0.9246231057,-0.0
1770,0.077,0.9246231057,-0.0040201005
1771,0.0771,0.9246231057,-0.0080402009
1772,0.0772,0.9246231057,-0.0040201005
1773,0.0773,0.9246231057,-0.0040201005
